,0,1
deap vally>>baby i call hell,20.404535,-42.168777
amanda fondell>>all this way,10.001365,-38.05412
miike snow>>black tin box,-1.1063294,-41.68668
justin bieber>>take you,24.182812,9.820261
roy orbison>>only the lonely,1.292016,60.445503
bryan adams>>the only thing that looks good on me is you,54.411304,19.788294
volbeat>>sad mans tongue,18.142878,25.9152
bon jovi>>you want to make a memory - pop album version,11.711854,-49.658455
florence + the machine>>what the water gave me - mtv unplugged  2012,39.403393,-21.867151
the sonics>>psycho,5.0635843,58.85134
mgmt>>mystery disease,-7.7204504,40.59636
carpenters>>rainy days and mondays,27.669983,54.294395
café tacvba>>el puñal y el corazón,-33.161713,-38.96173
caifanes>>no dejes que...,0.07206062,32.293716
the supremes>>where did our love go - stereo,48.875534,-25.912903
u2>>gloria - remastered,-50.72618,-19.32393
deftones>>do you believe,-38.119816,-44.672432
parquet courts>>donuts only,-25.016563,-26.323204
burial>>etched headplate,-30.253653,-22.580772
estopa>>me quedare,-12.020446,25.016699
sum 41>>summer,47.77132,26.114065
punch brothers>>dark days,-13.440129,-23.06112
rascal flatts>>banjo,9.471265,-31.527832
tim mcgraw>>i like it  i love it,-26.06983,7.881513
the lone bellow>>tree to grow,37.156036,-5.3050756
danger mouse>>problem queen - feat. norah jones,6.6301546,45.645275
john denver>>rudolph the red nosed reindeer,2.9833539,-74.926506
paul van dyk>>nothing but you,0.4149474,24.81143
giorgio moroder>>déjà vu,-16.033287,-19.685236
tristam>>flight,-23.762447,-13.002581
norah jones>>humble me,-53.484264,16.171082
hoobastank>>running away,23.534124,48.795948
glee cast>>angels we have heard on high glee cast version,-7.6959405,-72.77268
glee cast>>merry christmas darling glee cast version,0.7509803,-74.55497
soil>>halo,-53.13849,-4.649919
blind pilot>>oviedo,-1.1431348,46.673157
bacilos>>mi primer millon,-11.737181,25.423124
pentatonix>>winter wonderland / dont worry be happy,6.5071898,-73.41818
el canto del loco>>no puedo vivir sin ti,-0.018141033,30.268847
john williams>>theme from schindlers list,52.983456,6.0960245
a skylit drive>>love the way you lie,-28.61816,37.854103
china crisis>>wishful thinking,48.497612,-24.679491
dave matthews band>>drive in drive out,-37.519432,-30.942486
phil collins>>i dont care anymore,-52.176704,15.376638
michael jackson>>leave me alone - 2012 remaster,-33.38259,45.181942
kylie minogue>>come into my world,-6.0561986,-26.812792
tove lo>>timebomb,21.06119,-2.8293974
john mayer>>belief - acoustic,0.99421036,-46.629433
glen hansard>>fallen from the sky,-39.553516,-28.351864
boys noize>>what you want,35.776974,-20.948793
david bowie>>boys keep swinging - 1999 remastered version,-8.686694,-54.234154
david archuleta>>crush,-8.230135,-21.558681
senses fail>>bite to break skin,-2.659524,-55.84851
aloe blacc>>take me back,41.065838,14.831771
black star>>thieves in the night,23.703794,1.680458
jamiroquai>>alright - remastered,8.643934,-48.230732
soko>>i thought i was an alien,-43.563282,12.881167
dead by april>>promise me,4.717886,28.208834
zomboy>>nuclear hands up,-0.12877421,23.805288
gregory porter>>no love dying,-11.998666,41.36559
wolfgang gartner>>wolfgangs 5th symphony,26.966234,-19.943436
boards of canada>>split your infinities,34.692936,18.117329
elvis presley>>i believe,-2.1815863,-73.78632
kenny chesney>>no shoes  no shirt  no problems,-1.7807302,26.698221
richard hawley>>coles corner,-20.25213,-47.59057
radiohead>>where bluebirds fly,42.611603,-31.934216
spoon>>my mathematical mind,-9.939362,44.591232
the cinematic orchestra>>the awakening of a woman - burnout,41.973347,12.544059
sin with sebastian>>shut up and sleep with me,20.988695,22.30079
seether>>tonight,53.212177,-3.7424748
pixie lott>>cry me out,-9.092416,-21.489956
lianne la havas>>gone,-44.499836,-10.511948
kraftwerk>>tour de france - 2009 remastered version,52.54225,-4.342804
shawn mendes>>something big,25.299751,15.120778
prince>>why you wanna treat me so bad,47.856876,-27.552969
jason isbell and the 400 unit>>alabama pines,17.092756,-50.023632
alkaline trio>>weve had enough,44.070053,-17.08414
the smiths>>unhappy birthday - 2011 remastered version,53.93698,-12.044032
the smiths>>what she said - 2011 remastered version,43.303146,-34.034122
deadmau5 + wolfgang gartner>>animal rights,15.536918,-34.36672
modest mouse>>people as places as people,8.707524,50.40195
balam acab>>see birds moon,21.372162,37.286957
yellowcard>>one year  six months,-6.3565807,54.981457
eminem>>one shot 2 shot,1.7432922,20.059185
pentatonix>>o come  o come emmanuel,1.9198194,-74.3882
king krule>>a lizard state,23.305859,-42.938904
ziggy marley>>love is my religion,-34.408268,42.7046
rizzle kicks>>skip to the good bit,26.865866,16.953896
jamie lidell>>little bit of feel good,-25.834429,30.298489
martin garrix>>virus how about now,21.784206,-5.9783363
digitalism>>just gazin,-25.037066,23.803755
new young pony club>>ice cream,-39.996796,17.474688
lucius>>tempest,36.383015,10.54026
yo la tengo>>paddle forward,6.2657294,40.371845
john prine>>in spite of ourselves,-45.558144,14.845282
snow patrol>>the finish line,42.816277,12.981244
gavin degraw>>radiation,13.277091,25.465038
jamie cullum>>get your way,-46.58875,-19.746168
iron maiden>>flight of icarus - 1998 remastered version,-49.10859,-26.805487
pantera>>becoming,-2.911842,-54.293087
suzanne vega>>marlene on the wall,-31.271526,48.838604
matt redman>>never once,1.5646082,2.450022
die antwoord>>happy go sucky fucky,-27.324463,-1.8491331
sheryl crow>>run  baby  run,29.349829,52.80087
oneohtrix point never>>replica,10.838493,43.552803
the black eyed peas>>one tribe,2.982269,23.441317
little boots>>stuck on repeat,44.4869,25.071436
flying lotus>>stonecutters,34.099075,16.899803
joshua radin>>someone elses life,28.910114,25.523321
rage against the machine>>ashes in the fall,5.682422,-56.265205
sia>>buttons,-12.839113,-42.556824
daughter>>run,27.41666,28.135773
spoon>>the ghost of you lingers,42.01671,10.846264
outkast>>draculas wedding,-10.735148,-13.555583
outkast>>happy valentines day,-21.227337,0.8559536
fall out boy>>alpha dog,16.978775,-54.45584
david banner>>play,2.150902,21.390644
deafheaven>>please remember,7.097253,40.190365
the pussycat dolls>>hush hush; hush hush,-25.542253,6.7336326
the mavericks>>dance the night away,-41.1829,-38.93262
best coast>>my life,-15.832292,41.94715
adventure club>>need your heart feat. kai,-0.4636848,23.718208
madeon>>home,-31.372986,0.7762661
5 seconds of summer>>voodoo doll,23.436386,-5.895946
the bloody beetroots>>warp 1.9 feat. steve aoki,23.709711,-6.481227
jagged edge>>lets get married,-13.70546,19.294218
r. dean taylor>>theres a ghost in my house,56.158737,2.1702046
parquet courts>>yr no stoner,34.856262,-24.128815
gorillaz>>clint eastwood ed case/sweetie irie refix [edit],-23.71403,-39.013405
children of bodom>>are you dead yet,12.331963,-53.068222
charles bradley>>no time for dreaming,-6.314569,45.326946
five>>slam dunk da funk,22.005487,21.837147
john grant>>why dont you love me anymore,33.64087,-22.265
daft punk>>rinzler remixed by kaskade,20.86408,37.924614
ratatat>>grape juice city,-38.550575,-11.5996
enter shikari>>...meltdown,15.252658,-49.609737
red hot chili peppers>>midnight,-22.798166,49.88276
pendulum>>encoder,-27.662342,-28.903053
passenger>>coins in a fountain,-8.461408,-26.48735
the script>>walk away,29.232332,-4.771218
sugarland>>stay,25.194683,20.370703
all time low>>somethings gotta give,27.817879,17.778942
5 seconds of summer>>what i like about you,25.798079,-21.400793
otis redding>>knock on wood,-41.602905,40.41925
flyleaf>>again,16.76055,-54.91853
white lies>>big tv,-0.15348496,-41.244434
cold war kids>>bitter poem,-1.1937686,-40.615685
slackwax>>close to my fire,-8.207545,-27.816729
death cab for cutie>>everythings a ceiling,-27.760965,-16.35643
robert levon been>>heaven and all,-45.332798,-6.461611
william fitzsimmons>>i dont feel it anymore - song of the sparrow,-44.32807,11.462369
first aid kit>>i met up with the king,-44.415474,12.084828
raymond & maria>>ingen vill veta var du köpt din tröja,-24.27919,11.244929
city and colour>>ladies and gentlemen,-26.96206,26.041082
stevie ray vaughan>>lenny,-39.206497,42.16347
cold war kids>>loner phase,-18.045822,32.830944
madrugada>>majesty,-32.15323,43.11866
city and colour>>paradise,2.939659,45.074688
placebo>>scene of the crime,20.752745,36.29523
cage the elephant>>telescope,34.70176,13.344265
marilyn manson>>third day of a seven day binge,29.887882,-2.5773652
ray lamontagne>>till the sun turns black,43.563507,0.13431773
tom waits>>time,52.181202,1.3193605
icona pop>>top rated,23.22075,-2.107507
zola jesus>>vessel,40.425957,-12.818848
the shins>>we will become silhouettes - performed by the shins,40.316135,-17.973577
james blunt>>when i find love again,27.420134,-18.980387
rebecca & fiona>>jane doe,-20.277653,14.4255
leiva>>del hueso una flor,-6.326981,-20.945942
maldita nerea>>la respuesta no es la huida,-18.375923,18.092865
one direction>>clouds,1.9844649,-27.280659
chlöe howl>>no strings,-2.2777915,43.059025
glenn gould>>goldberg variations  bwv 988: aria,-46.494377,-21.79567
the rumble strips>>girls and boys in love,-47.38072,-16.175701
matt nathanson>>modern love,-12.468305,42.0041
la roux>>quicksand - standard version,8.364753,44.43816
rocky votolato>>white daisy passing,38.854362,-27.354029
the national>>you were a kindness,37.690624,-26.368004
the notwist>>consequence,-19.853062,-37.59201
city and colour>>the golden state,40.615902,9.052356
swans>>song for a warrior,31.990025,27.296968
britney spears>>stronger - remastered,26.286533,10.368569
terry callier>>ordinary joe,0.26704237,59.102386
lightning seeds>>lucky you,-35.98562,43.96449
dionne warwick>>do you know the way to san jose,-41.728306,-36.83922
kasabian>>i.d.,-41.680565,17.56018
2pac>>do for love,-9.069171,-13.105573
pixies>>all over the world,18.508715,-54.01952
pixies>>the happening,55.760582,10.771647
black lips>>o katrina!,0.2028352,47.813545
beck>>ramona,6.3167634,45.626907
miss caffeina>>n=1,-27.97986,43.46063
supersubmarina>>centro de atencion,-25.66795,-45.63166
shinedown>>enemies,-42.485737,-32.394093
shinedown>>ill follow you,-49.101704,16.902353
linkin park>>wastelands,29.28939,-12.426372
a day to remember>>welcome to the family,53.67516,-22.816647
the beach boys>>dont worry baby,-41.166847,-37.08182
wiley>>can you hear me ayayaya - feat. skepta  jme & ms d,-1.5513575,-26.537172
pearl jam>>all those yesterdays,14.745099,-57.7463
pearl jam>>speed of sound,41.552994,37.98585
killer mike>>southern fried,28.884125,21.99858
stereophonics>>a thousand trees,11.421506,-51.61996
manic street preachers>>australia,7.9456415,-55.67802
silverchair>>freak,-49.18144,-21.086267
manic street preachers>>la tristesse durera scream to a sigh,-45.24044,29.237246
oasis>>digsys dinner,-32.55846,-48.3441
george michael>>jesus to a child,-48.714844,24.013865
adventure club>>do i see color,-15.400755,-23.320946
hedegaard>>happy home,-25.859058,-0.6437519
eros ramazzotti>>cosas de la vida cose della vita,-7.8361664,-20.89322
eros ramazzotti>>più bella cosa,3.1401267,27.20842
slayer>>piece by piece,7.543112,55.99841
juan magan>>tu y yo,22.544512,-5.268693
goldfrapp>>happiness,-46.81675,-6.3453245
labrinth>>last time - knife party remix,-16.98473,17.702978
johnny nash>>i can see clearly now,-53.06918,15.453948
sugarland>>all i want to do,13.373271,-39.557198
guns n roses>>better,-1.3165195,-53.221184
metallica>>blitzkrieg,-5.9047513,-54.12492
metallica>>devils dance,-36.687275,-44.70893
guns n roses>>dont damn me,-39.439854,-44.55854
rihanna>>lemme get that,-15.506073,19.850662
skillet>>lucy,-28.640718,38.58717
guns n roses>>shotgun blues,43.97925,38.48095
toad the wet sprocket>>fall down,-48.360363,-26.22839
diddy>>victory feat. the notorious b.i.g. & busta rhymes,26.143135,-4.2494802
muse>>intro [live from wembley stadium],-43.422325,21.90121
muse>>micro cuts - haarp [live from wembley stadium],-20.370146,51.85007
chris brown>>take you down,24.43606,9.346056
jhene aiko>>wth,33.52367,-7.283391
pusha t>>no regrets,-1.6054089,19.60066
pusha t>>s.n.i.t.c.h.,12.744506,32.90895
soundgarden>>searching with my good eye closed,29.61448,46.59789
stone temple pilots>>unglued,53.13324,-17.791899
faith no more>>the gentle art of making enemies,53.080624,15.310448
camille>>le festin,-39.733593,31.507229
led zeppelin>>ozone baby,7.6795154,55.317894
architecture in helsinki>>do the whirlwind,-28.553368,-29.78577
kendrick lamar>>growing apart to get closer,-22.618555,-0.38294762
alunageorge>>analyser,21.424671,-42.663486
calvin harris>>love now,-16.89003,13.189825
this will destroy you>>grandfather clock,-44.815437,-7.5198684
jurassic 5>>in the flesh,-21.11874,10.084727
city and colour>>deaths song,-24.931683,-30.95498
john lennon>>gimme some truth,-51.641804,-15.9931555
run the jewels>>ddfh,-10.358692,-29.315649
the baseballs>>umbrella - single edit,27.638172,-6.4224257
trivium>>dying in your arms,-44.466328,-32.9168
staind>>for you,-47.775757,-20.416178
alunageorge>>best be believing,20.52844,-38.263657
lupe fiasco>>deliver,-11.088468,-25.22042
flying lotus>>galaxy in janaki,-34.594585,-12.4624815
melodys echo chamber>>some time alone  alone,29.963682,27.727478
linkin park>>p5hng me aw*y,1.3492262,55.381187
alex ubago>>a gritos de esperanza,9.96832,-43.327072
sum 41>>some say,39.550774,34.896137
alter bridge>>watch over you,45.583027,-20.250994
fiona apple>>a mistake,19.077951,-52.055588
fobia>>hipnotízame,-28.376015,-5.7189236
linkin park>>rebellion feat. daron malakian,8.70701,26.395634
melodys echo chamber>>endless shore,-29.651281,-25.590305
robbie williams>>lovelight,-28.977531,38.04803
robbie williams>>old before i die,-0.2653568,56.73653
armin van buuren>>not giving up on love - radio edit,-0.007673003,24.265173
caifanes>>aquí no es así,9.80154,-47.118732
café tacvba>>chilanga banda,-26.233772,-46.42426
la oreja de van gogh>>inmortal,-36.768456,34.03082
maldita vecindad>>lo pasado  pasado,-31.1275,38.869377
la ley>>mentira,-29.05848,41.948547
ricky martin>>she bangs - english version,20.511145,22.929758
earl sweatshirt>>centurion,-3.2417972,-35.982635
mogwai>>blues hour,-2.177608,-34.65892
flying lotus>>cold dead,-12.106226,-29.127934
flying lotus>>eyes above,-25.476095,-21.647009
flying lotus>>fkn dead,-25.56534,-21.565592
tv on the radio>>love stained,-24.551369,20.637068
flying lotus>>moment of hesitation,-10.440889,34.871277
flying lotus>>turtles,33.771385,-10.170187
kenny loggins>>im alright theme from caddyshack,-51.950417,19.403606
wall of voodoo>>mexican radio,-30.381996,49.33807
republica>>drop dead gorgeous,-41.45068,-35.32875
double you>>please dont go,11.104071,25.21128
no mercy>>where do you go,27.26936,-15.3754835
stevie wonder>>i wish - single edit,-50.587334,16.513315
jenny lewis>>aloha & the three johns,22.597795,-41.04755
future islands>>where i found you,37.643883,-19.78784
beck>>little one,-24.767542,35.271675
david bowie>>warszawa - 1999 remastered version,50.701527,-18.05462
soda stereo>>entre canibales - mtv unplugged,-34.188297,-37.774204
hillsong united>>with everything,9.306888,-9.133738
matt redman>>you alone can rescue,9.320761,-9.160091
elliott smith>>bled white,-4.4636707,-48.628994
kings of convenience>>freedom and its owner,-39.66821,-15.9414625
jack johnson>>home,-43.42016,11.155701
elliott smith>>tomorrow tomorrow,43.05235,-5.266913
guns n roses>>locomotive complicity,-37.93683,45.1527
spiritualized>>little girl,-25.87572,31.067226
sara bareilles>>love on the rocks,-17.960335,23.073307
anamanaguchi>>meow,-12.63052,38.609665
parquet courts>>ducking & dodging,-25.316013,-24.945671
cold war kids>>saint john,22.985598,37.913994
the shirelles>>mama said,-31.443684,49.52899
alexandre desplat>>new moon [the meadow],-12.1680155,41.992867
the gaslight anthem>>break your heart,-1.7597245,-34.48387
mastodon>>bedazzled fingernails,5.457303,-56.234955
